lat,lng,franchise,store
37.4782316,127.1193703,starbucks,스타벅스 가든파이브
37.4948828,127.1188272,starbucks,스타벅스 가락본동점
37.4943071,127.121397,starbucks,스타벅스 가락시장역점
37.4795501,126.8872959,starbucks,스타벅스 가산그레이트
37.48089,126.8825735,starbucks,스타벅스 가산디지털단지역
37.4798434,126.8824217,starbucks,스타벅스 가산디지털점
37.47717,126.883859,starbucks,스타벅스 가산브이타워
37.4809055,126.8809408,starbucks,스타벅스 가산에스케이점
37.5601456,126.8554667,starbucks,스타벅스 가양역사거리점
37.561561,126.8532562,starbucks,스타벅스 가양역점
37.5648322,126.8342406,starbucks,스타벅스 가양이마트점
37.5847052,126.9229346,starbucks,스타벅스 가재울뉴타운점
37.5001667,127.0256033,starbucks,스타벅스 강남2점
37.5036697,127.0243327,starbucks,스타벅스 강남교보타워R점
37.5182675,127.0459628,starbucks,스타벅스 강남구청정문점
37.5135304,127.0315341,starbucks,스타벅스 강남논현점
37.5135304,127.0315341,starbucks,스타벅스 강남대로논현R점
37.5147743,127.0195876,starbucks,스타벅스 강남대로신사점
37.5030938,127.025579,starbucks,스타벅스 강남대로점
37.4955306,127.0277529,starbucks,스타벅스 강남삼성타운점 
37.4672186,127.10001,starbucks,스타벅스 강남세곡점
37.5025087,127.0241166,starbucks,스타벅스 강남에비뉴
37.502024,127.026671,starbucks,스타벅스 강남오거리점
37.4923816,127.0309489,starbucks,스타벅스 강남우성점
37.4979267,127.0260564,starbucks,스타벅스 강남GT타워점
37.497853,127.028587,starbucks,스타벅스 강남R점
37.5292874,127.1238485,starbucks,스타벅스 강동구청DT점
37.558248,127.1304539,starbucks,스타벅스 강동암사DT
37.5360487,127.1330387,starbucks,스타벅스 강동역점
37.5363682,127.0932579,starbucks,스타벅스 강변역점
37.5683585,126.9674846,starbucks,스타벅스 강북삼성병원1층점
37.5683585,126.9674846,starbucks,스타벅스 강북삼성병원점
37.5548949,126.8539639,starbucks,스타벅스 강서구청사거리점
37.5592805,126.8393255,starbucks,스타벅스 강서NC점
37.5113961,127.0939363,starbucks,스타벅스 갤러리아 팰리스점
37.5407625,127.0793428,starbucks,스타벅스 건국대점
37.5407625,127.0793428,starbucks,스타벅스 건국대점
37.5385389,127.0730169,starbucks,스타벅스 건대스타씨티점
37.5406354,127.0707535,starbucks,스타벅스 건대후문
37.56368,126.9646,starbucks,스타벅스 경기대점
37.5755477,126.9802257,starbucks,스타벅스 경복궁사거리점
37.5771547,126.9725464,starbucks,스타벅스 경복궁역점
37.5712378,126.9681688,starbucks,스타벅스 경희궁로점
37.5915221,127.0520209,starbucks,스타벅스 경희대삼거리점
37.592892,127.052752,starbucks,스타벅스 경희대점
37.5838912,127.0296926,starbucks,스타벅스 고대점
37.545937,126.952967,starbucks,스타벅스 공덕
37.542717,126.950624,starbucks,스타벅스 공덕오거리점
37.6263614,127.0722671,starbucks,스타벅스 공릉역점
37.6206884,127.0743116,starbucks,스타벅스 공릉DT점
37.4792788,126.9526694,starbucks,스타벅스 관악서울대입구R점
37.5473667,127.106064,starbucks,스타벅스 광나루점
37.6231479,127.0607009,starbucks,스타벅스 광운대점
37.5699357,126.9783077,starbucks,스타벅스 광화문우체국
37.5704045,126.9791015,starbucks,스타벅스 광화문D타워점
37.4963206,127.0133771,starbucks,스타벅스 교대법원점
37.4942069,127.0139908,starbucks,스타벅스 교대역점
37.4923513,127.0142164,starbucks,스타벅스 교대점
37.4968998,126.8629898,starbucks,스타벅스 구로고척점
37.4856641,126.8955021,starbucks,스타벅스 구로디지털로점
37.4834598,126.8968488,starbucks,스타벅스 구로디지털타워점
37.4954031,126.887369,starbucks,스타벅스 구로에이스점
37.48174,126.89344,starbucks,스타벅스 구로하이엔드점
37.4831293,126.8988591,starbucks,스타벅스 구로호텔점
37.5012056,126.8827953,starbucks,스타벅스 구로NC점
37.6116886,126.9176414,starbucks,스타벅스 구산역점
37.5369207,127.0840156,starbucks,스타벅스 구의역점
37.5453173,127.0872174,starbucks,스타벅스 구의DT점
37.6396723,126.918779,starbucks,스타벅스 구파발사거리
37.6344395,126.9188524,starbucks,스타벅스 구파발역점
37.501965,127.0302469,starbucks,스타벅스 국기원사거리점
37.5664597,127.0063505,starbucks,스타벅스 국립중앙의료원점
37.5304488,126.919561,starbucks,스타벅스 국회대로점
37.5278274,126.91686,starbucks,스타벅스 국회의사당역점
37.5575666,127.079334,starbucks,스타벅스 군자사거리점
37.5569511,127.0790881,starbucks,스타벅스 군자역점
37.5544879,127.144395,starbucks,스타벅스 굽은다리역점
37.4559887,126.8956711,starbucks,스타벅스 금천구청역점
37.468955,126.895603,starbucks,스타벅스 금천독산점
37.4488601,126.903246,starbucks,스타벅스 금천시흥점
37.5479939,127.0153343,starbucks,스타벅스 금호역점
37.5386789,127.1400495,starbucks,스타벅스 길동역점
37.6019694,127.0252982,starbucks,스타벅스 길음역점
37.532287,126.8460833,starbucks,스타벅스 까치산역점
37.4776649,126.9611926,starbucks,스타벅스 낙성대역점
37.476126,126.965002,starbucks,스타벅스 낙성대DT점
37.5743455,126.9188972,starbucks,스타벅스 남가좌사거리점
37.4843511,127.0142183,starbucks,스타벅스 남부터미널2점
37.4850164,127.0169155,starbucks,스타벅스 남부터미널점
37.55854,126.97546,starbucks,스타벅스 남산단암점
37.4841211,126.9726489,starbucks,스타벅스 남성역점
37.5428345,126.9722825,starbucks,스타벅스 남영동
37.5546422,126.834636,starbucks,스타벅스 내발산점
37.4900694,126.9924381,starbucks,스타벅스 내방역점
37.5131217,126.9469866,starbucks,스타벅스 노량진동점
37.5133481,126.9408863,starbucks,스타벅스 노량진역점
37.6610534,127.0580043,starbucks,스타벅스 노원마들역점
37.6547298,127.0600029,starbucks,스타벅스 노원역점
37.6545399,127.0629813,starbucks,스타벅스 노원케이티(KT)점
37.5110261,127.0217921,starbucks,스타벅스 논현역사거리점
37.511596,127.020654,starbucks,스타벅스 논현역점
37.5684656,127.0511062,starbucks,스타벅스 답십리역점
37.5331208,126.9038043,starbucks,스타벅스 당산대로점
37.533948,126.9010796,starbucks,스타벅스 당산역사거리점
37.5350961,126.8999555,starbucks,스타벅스 당산점
37.556585,126.97513,starbucks,스타벅스 대우재단빌딩점
37.503314,127.058851,starbucks,스타벅스 대치사거리점
37.4994914,127.0610527,starbucks,스타벅스 대치삼성프라자점
37.4989533,127.0602651,starbucks,스타벅스 대치은마사거리점
37.4994914,127.0610527,starbucks,스타벅스 대치재경빌딩R
37.4984818,127.052066,starbucks,스타벅스 대치한티점
37.5769696,127.0020331,starbucks,스타벅스 대학로점
37.5606707,126.9737639,starbucks,스타벅스 대한상공회의소R점
37.5258975,126.9284261,starbucks,스타벅스 더현대서울(B2)R
37.492877,127.041419,starbucks,스타벅스 도곡공원점
37.4921442,127.0573977,starbucks,스타벅스 도곡역점
37.5195638,127.0340614,starbucks,스타벅스 도산사거리점
37.5712586,126.9614963,starbucks,스타벅스 독립문역
37.468955,126.895603,starbucks,스타벅스 독산역점
37.5568,126.9199678,starbucks,스타벅스 동교점
37.5582876,127.0001671,starbucks,스타벅스 동국대점
37.5651893,127.0072304,starbucks,스타벅스 동대문공원점
37.5689316,127.0087977,starbucks,스타벅스 동대문두타점
37.5595901,127.0061231,starbucks,스타벅스 동대입구역점
37.572746,127.015986,starbucks,스타벅스 동묘앞역점
37.5211311,126.9690522,starbucks,스타벅스 동부이촌동점
37.528964,126.991805,starbucks,스타벅스 동빙고점
37.5820171,127.0035363,starbucks,스타벅스 동숭길입구점
37.5829419,127.0038862,starbucks,스타벅스 동숭로아트점
37.5204905,126.9315303,starbucks,스타벅스 동여의도점
37.522741,127.133992,starbucks,스타벅스 둔촌동점
37.4858711,126.8915302,starbucks,스타벅스 드림마크원점
37.5503797,126.8665975,starbucks,스타벅스 등촌대로점
37.5582043,126.8443392,starbucks,스타벅스 등촌역점
37.5582043,126.8443392,starbucks,스타벅스 등촌점
37.546432,127.0490419,starbucks,스타벅스 뚝섬역점
37.531544,127.066708,starbucks,스타벅스 뚝섬유원지역
37.5199093,126.9317832,starbucks,스타벅스 롯데캐슬 여의도점
37.5681892,126.8261933,starbucks,스타벅스 마곡나루역점
37.5606962,126.8336086,starbucks,스타벅스 마곡사이언스타워R점
37.5619185,126.826919,starbucks,스타벅스 마곡역점
37.5604321,126.8295888,starbucks,스타벅스 마곡웰튼점
37.5604321,126.8295888,starbucks,스타벅스 마곡GMG점
37.4785353,126.8847309,starbucks,스타벅스 마리오아울렛점
37.5508847,126.9535067,starbucks,스타벅스 마포경찰서후문
37.5412537,126.9489374,starbucks,스타벅스 마포아크로점
37.5411219,126.9420858,starbucks,스타벅스 마포용강동점
37.542226,126.953578,starbucks,스타벅스 마포이마트
37.54043,126.94632,starbucks,스타벅스 마포일진빌딩점
37.5557309,126.9107312,starbucks,스타벅스 망원역점
37.5539804,126.8963214,starbucks,스타벅스 망원한강공원점
37.5638244,126.9857117,starbucks,스타벅스 명동 중앙로
37.5619765,126.9858402,starbucks,스타벅스 명동길점
37.5537586,126.9809696,starbucks,스타벅스 명동남산
37.5650962,126.9837163,starbucks,스타벅스 명동메트로
37.5609892,126.9861868,starbucks,스타벅스 명동역
37.5631654,126.9822225,starbucks,스타벅스 명동입구
37.5638244,126.9857117,starbucks,스타벅스 명동중앙로
37.5525539,127.1437525,starbucks,스타벅스 명일역점
37.5539649,127.1559881,starbucks,스타벅스 명일이마트점
37.542042,126.8758279,starbucks,스타벅스 목동10단지점
37.536448,126.8821667,starbucks,스타벅스 목동5단지점
37.528015,126.87057,starbucks,스타벅스 목동7단지점
37.520518,126.8688409,starbucks,스타벅스 목동8단지점
37.5266769,126.8639586,starbucks,스타벅스 목동역점
37.5259231,126.868438,starbucks,스타벅스 목동오목로점
37.536423,126.878672,starbucks,스타벅스 목동점
37.5258712,126.8708145,starbucks,스타벅스 목동트라팰리스점
37.528916,126.874799,starbucks,스타벅스 목동파라곤점
37.536259,126.8791467,starbucks,스타벅스 목동파리공원점
37.5370192,126.8735297,starbucks,스타벅스 목동행복한점
37.4982107,127.0269111,starbucks,스타벅스 몬테소리점
37.5218922,127.1228483,starbucks,스타벅스 몽촌토성역점
37.5672459,126.9789,starbucks,스타벅스 무교로점
37.6154214,127.0766741,starbucks,스타벅스 묵동점
37.51958,126.889623,starbucks,스타벅스 문래동점
37.517382,126.895267,starbucks,스타벅스 문래역점
37.491868,127.1262565,starbucks,스타벅스 문정로데오점
37.4876299,127.118858,starbucks,스타벅스 문정법원로R
37.4852613,127.1222385,starbucks,스타벅스 문정역점
37.5670828,126.9686365,starbucks,스타벅스 문화일보점
37.618434,127.021141,starbucks,스타벅스 미아뉴타운점
37.611809,127.0306971,starbucks,스타벅스 미아사거리역점
37.6260494,127.0266005,starbucks,스타벅스 미아역점
37.6260494,127.0266005,starbucks,스타벅스 미아이마트점
37.6075807,127.0293034,starbucks,스타벅스 미아점
37.5085774,127.0119102,starbucks,스타벅스 반포역점
37.5031833,127.0079167,starbucks,스타벅스 반포자이점
37.5601723,126.8393026,starbucks,스타벅스 발산역사거리점
37.5601723,126.8393026,starbucks,스타벅스 발산역점
37.4843008,126.9960781,starbucks,스타벅스 방배다이치빌딩점
37.4793434,126.9994968,starbucks,스타벅스 방배로점
37.48201,126.99764,starbucks,스타벅스 방배역점
37.4919853,126.9906289,starbucks,스타벅스 방배점
37.4799348,126.9934602,starbucks,스타벅스 방배카페거리
37.5085169,127.1266393,starbucks,스타벅스 방이역점
37.665366,127.0434767,starbucks,스타벅스 방학역점
37.5743389,126.8164145,starbucks,스타벅스 방화DT
37.4920496,126.9234976,starbucks,스타벅스 보라매공원R점
37.49099,126.925521,starbucks,스타벅스 보라매대교점
37.5112978,127.04842,starbucks,스타벅스 봉은사로 선정릉점
37.5150215,127.063172,starbucks,스타벅스 봉은사역점
37.4820227,126.9422444,starbucks,스타벅스 봉천역점
37.5784186,126.9099561,starbucks,스타벅스 북가좌DT점
37.579419,126.986444,starbucks,스타벅스 북촌로점
37.5795641,127.0879688,starbucks,스타벅스 사가정역점
37.4772518,126.9821525,starbucks,스타벅스 사당로데오점
37.47849,126.98135,starbucks,스타벅스 사당역점
37.4760891,126.9810116,starbucks,스타벅스 사당R점
37.588696,127.0073207,starbucks,스타벅스 삼선교점
37.5107503,127.0635903,starbucks,스타벅스 삼성동점
37.5075512,127.060561,starbucks,스타벅스 삼성역섬유센터R점
37.5853358,126.9816987,starbucks,스타벅스 삼청동점
37.6567226,127.0664411,starbucks,스타벅스 상계초교사거리점
37.5031939,126.9484286,starbucks,스타벅스 상도역점
37.5968974,127.086455,starbucks,스타벅스 상봉
37.5968974,127.086455,starbucks,스타벅스 상봉역점
37.576088,126.889136,starbucks,스타벅스 상암디지털큐브점
37.581374,126.8887417,starbucks,스타벅스 상암사보이시티
37.5776416,126.8906597,starbucks,스타벅스 상암DMC점
37.5809977,126.891831,starbucks,스타벅스 상암MBC점
37.564992,127.027656,starbucks,스타벅스 상왕십리역점
37.5574569,127.1709981,starbucks,스타벅스 상일동역점
37.5510764,127.1741617,starbucks,스타벅스 상일동점
37.5697922,126.9750549,starbucks,스타벅스 새문안로점
37.5167428,126.9288901,starbucks,스타벅스 샛강역점
37.549419,126.931662,starbucks,스타벅스 서강광흥창역점
37.5523762,126.9377752,starbucks,스타벅스 서강대점
37.5523762,126.9377752,starbucks,스타벅스 서강대흥역
37.55334,126.918578,starbucks,스타벅스 서교동사거리
37.5513862,126.9168916,starbucks,스타벅스 서교점
37.5666036,126.9662841,starbucks,스타벅스 서대문역점
37.4992222,126.9984676,starbucks,스타벅스 서래마을입구점
37.5629925,126.9745124,starbucks,스타벅스 서소문로점
37.5628225,126.9721986,starbucks,스타벅스 서소문배재
37.504406,127.005648,starbucks,스타벅스 서울고속터미널점
37.566535,126.9779692,starbucks,스타벅스 서울교대점
37.4811125,126.9513217,starbucks,스타벅스 서울대역점
37.4811125,126.9513217,starbucks,스타벅스 서울대입구역점
37.5775956,126.9998863,starbucks,스타벅스 서울대치과병원점
37.5148388,127.0357329,starbucks,스타벅스 서울세관사거리점
37.5447111,127.0494821,starbucks,스타벅스 서울숲역점
37.566535,126.9779692,starbucks,스타벅스 서울시청점
37.4805909,127.0123936,starbucks,스타벅스 서울아트센터점
37.566535,126.9779692,starbucks,스타벅스 서울양평역점
37.5523409,126.972128,starbucks,스타벅스 서울역동자동점
37.5541592,126.9718882,starbucks,스타벅스 서울역사점
37.5548694,126.9684152,starbucks,스타벅스 서울역서부점
37.5187312,127.0067959,starbucks,스타벅스 서울웨이브아트센터점
37.5612076,126.9818117,starbucks,스타벅스 서울중앙우체국점
37.5511942,126.9881173,starbucks,스타벅스 서울타워점
37.4918146,127.0252252,starbucks,스타벅스 서이초교사거리점
37.4837121,127.0324112,starbucks,스타벅스 서초구청점
37.485981,127.0215294,starbucks,스타벅스 서초동점
37.492767,127.01179,starbucks,스타벅스 서초법원점
37.49184,127.007688,starbucks,스타벅스 서초역이화빌딩점
37.4906655,127.0086297,starbucks,스타벅스 서초역점
37.4935046,127.0292214,starbucks,스타벅스 서초우성사거리점
37.5016276,127.011526,starbucks,스타벅스 서초중앙로점
37.4949214,127.0273968,starbucks,스타벅스 서초파라곤점
37.5064215,127.0967159,starbucks,스타벅스 석촌서호
37.5057138,127.1070689,starbucks,스타벅스 석촌역
37.5094027,127.1052218,starbucks,스타벅스 석촌호수점
37.5037306,127.0511864,starbucks,스타벅스 선릉 세화빌딩점
37.5052818,127.050481,starbucks,스타벅스 선릉동신빌딩R점
37.5049945,127.0467617,starbucks,스타벅스 선릉로점
37.537865,126.893927,starbucks,스타벅스 선유도역1번출구점
37.537316,126.894557,starbucks,스타벅스 선유도역점
37.533941,126.896805,starbucks,스타벅스 선유동이레빌딩점
37.51064,127.044409,starbucks,스타벅스 선정릉역점
37.5829241,126.9983904,starbucks,스타벅스 성대입구점
37.5465029,127.065263,starbucks,스타벅스 성수낙낙점
37.543193,127.0569432,starbucks,스타벅스 성수역점
37.539768,127.053205,starbucks,스타벅스 성수이마트점
37.543193,127.0569432,starbucks,스타벅스 성수점
37.5931137,127.0184022,starbucks,스타벅스 성신여대점
37.590891,127.018793,starbucks,스타벅스 성신여대정문
37.5035748,127.0415772,starbucks,스타벅스 센터필드R점
37.50435,127.00352,starbucks,스타벅스 센트럴시티점
37.50435,127.00352,starbucks,스타벅스 센트럴F1점
37.5623685,126.9770254,starbucks,스타벅스 소공로점
37.514573,127.107404,starbucks,스타벅스 송파구청점
37.4995548,127.14756,starbucks,스타벅스 송파마천사거리DT점
37.5022465,127.1103401,starbucks,스타벅스 송파사거리점
37.4784868,127.1432784,starbucks,스타벅스 송파위례점
37.5016722,127.1088775,starbucks,스타벅스 송파헬리오시티점
37.5022465,127.1103401,starbucks,스타벅스 송파KT
37.5145437,127.1065971,starbucks,스타벅스 송파NC점
37.5836106,126.8932739,starbucks,스타벅스 수색점
37.4874685,127.1013245,starbucks,스타벅스 수서역사거리점
37.4880487,127.1030338,starbucks,스타벅스 수서역R점
37.6346285,127.0239971,starbucks,스타벅스 수유역점
37.5441497,126.9718976,starbucks,스타벅스 숙대입구역점
37.5445812,126.9671959,starbucks,스타벅스 숙대점
37.533393,127.0056837,starbucks,스타벅스 순천향입구점
37.5616171,126.9768946,starbucks,스타벅스 숭례문북창점
37.558679,126.973295,starbucks,스타벅스 숭례문에스지타워
37.558679,126.973295,starbucks,스타벅스 숭례문점
37.496888,126.952685,starbucks,스타벅스 숭실대입구역점
37.49538,126.95489,starbucks,스타벅스 숭실대점
37.509965,127.0615809,starbucks,스타벅스 스타필드코엑스몰R점
37.5743822,126.9688505,starbucks,스타벅스 스페이스본점
37.505276,127.023693,starbucks,스타벅스 신논현역점
37.5657275,127.0165284,starbucks,스타벅스 신당역사거리점
37.5652778,127.0144444,starbucks,스타벅스 신당역점
37.4977519,126.9277332,starbucks,스타벅스 신대방삼거리역점
37.5055486,126.8838008,starbucks,스타벅스 신도림점
37.4846038,126.9304905,starbucks,스타벅스 신림사거리점
37.48609,126.92916,starbucks,스타벅스 신림점
37.4838735,126.9302332,starbucks,스타벅스 신림타임스트림점
37.4809346,126.9084069,starbucks,스타벅스 신림DT점
37.5231572,127.0216249,starbucks,스타벅스 신사가로수점
37.513899,127.0206125,starbucks,스타벅스 신사역성일빌딩점
37.516163,127.020677,starbucks,스타벅스 신사역점
37.5766701,127.0255138,starbucks,스타벅스 신설동역
37.5609432,126.9825464,starbucks,스타벅스 신세계본점 5F
37.5609432,126.9825464,starbucks,스타벅스 신세계본점6F
37.5176084,126.905008,starbucks,스타벅스 신세계타임스퀘어B2점
37.528578,126.966843,starbucks,스타벅스 신용산역점
37.519981,126.8365553,starbucks,스타벅스 신월동DT점
37.5295187,126.8323691,starbucks,스타벅스 신월IC DT점
37.52201,126.858875,starbucks,스타벅스 신정DT점
37.5577525,126.9381458,starbucks,스타벅스 신촌명물거리점
37.5565354,126.9402235,starbucks,스타벅스 신촌아트레온점
37.5562647,126.9345138,starbucks,스타벅스 신촌역점
37.55515,126.934692,starbucks,스타벅스 신촌오거리
37.5564899,126.93712,starbucks,스타벅스 신촌점
37.6483224,127.0348734,starbucks,스타벅스 쌍문역점
37.51053,127.07905,starbucks,스타벅스 아시아선수촌점
37.5715087,127.1037627,starbucks,스타벅스 아차산역점
37.5583548,126.9562378,starbucks,스타벅스 아현역점
37.5773124,126.9856772,starbucks,스타벅스 안국점
37.5861907,127.0306658,starbucks,스타벅스 안암역점
37.52668,127.04062,starbucks,스타벅스 압구정로데오역
37.5227934,127.0286009,starbucks,스타벅스 압구정윤성빌딩점
37.5226879,127.0252724,starbucks,스타벅스 압구정R점
37.55219,126.95552,starbucks,스타벅스 애오개역점
37.5553978,127.0107109,starbucks,스타벅스 약수역점
37.4851645,127.0368749,starbucks,스타벅스 양재강남빌딩R점
37.482277,127.036851,starbucks,스타벅스 양재역점
37.568105,126.841909,starbucks,스타벅스 양천향교역
37.549363,127.0818126,starbucks,스타벅스 어린이대공원역점
37.5621482,127.0379421,starbucks,스타벅스 엔터식스점
37.5301361,126.9210698,starbucks,스타벅스 여의도 의사당점
37.5254157,126.9215157,starbucks,스타벅스 여의도공원R
37.524789,126.9241704,starbucks,스타벅스 여의도신한금융투자타워
37.523325,126.923449,starbucks,스타벅스 여의도역R
37.5278712,126.9202202,starbucks,스타벅스 여의도일신점
37.5223655,126.9290942,starbucks,스타벅스 여의도한양증권점
37.520368,126.9292475,starbucks,스타벅스 여의도호성
37.521345,126.925982,starbucks,스타벅스 여의도화재보험
37.518755,126.927833,starbucks,스타벅스 여의도ABL타워점
37.5249367,126.9252845,starbucks,스타벅스 여의도IFC
37.5249367,126.9252845,starbucks,스타벅스 여의도IFC몰(L1)R
37.5265312,126.9180995,starbucks,스타벅스 여의도KBSR점
37.5019224,127.039439,starbucks,스타벅스 역삼대로점
37.5010689,127.0430285,starbucks,스타벅스 역삼아레나빌딩점
37.4954613,127.0404932,starbucks,스타벅스 역삼이마트점
37.5663794,126.9463141,starbucks,스타벅스 연대동문
37.5586535,126.9366773,starbucks,스타벅스 연대점
37.5625495,126.9375777,starbucks,스타벅스 연세백양로점
37.5623371,126.9408692,starbucks,스타벅스 연세세브란스점
37.5609254,126.9404467,starbucks,스타벅스 연세종합관점
37.6187724,126.9217574,starbucks,스타벅스 연신내역사거리점
37.617737,126.9200526,starbucks,스타벅스 연신내점
37.5743788,126.9803767,starbucks,스타벅스 연합뉴스점
37.566801,126.930583,starbucks,스타벅스 연희동점
37.5702333,126.9338528,starbucks,스타벅스 연희DT점
37.547251,126.8745264,starbucks,스타벅스 염창역점
37.4819845,127.0426349,starbucks,스타벅스 영동2교점
37.5256868,126.8968943,starbucks,스타벅스 영등포구청역점
37.5187192,126.9095242,starbucks,스타벅스 영등포본동점
37.5187192,126.9095242,starbucks,스타벅스 영등포시장교차로점
37.5045703,126.9100555,starbucks,스타벅스 영등포신길
37.5169614,126.909139,starbucks,스타벅스 영등포역점
37.526608,126.9053537,starbucks,스타벅스 영등포KT점
37.4961687,126.8448492,starbucks,스타벅스 오류동역점
37.5235882,126.8765212,starbucks,스타벅스 오목교역점
37.5430298,127.0133661,starbucks,스타벅스 옥수
37.5133218,127.1230999,starbucks,스타벅스 올림픽공원남문점
37.5241832,127.1286775,starbucks,스타벅스 올림픽공원북2문점
37.5153144,127.1332352,starbucks,스타벅스 올림픽아파트점
37.5156426,127.1164819,starbucks,스타벅스 올림픽평화의문점
37.4915118,127.1164066,starbucks,스타벅스 올림픽훼미리점
37.5627152,127.0338928,starbucks,스타벅스 왕십리역점
35.2639528,129.0847368,starbucks,스타벅스 외대점
37.595345,127.059288,starbucks,스타벅스 외대정문점
37.5344004,127.0078564,starbucks,스타벅스 용산리첸시아점
37.5299965,126.9644421,starbucks,스타벅스 용산아이파크몰점
37.5274163,126.9658935,starbucks,스타벅스 용산역써밋R점
37.5327608,126.9596945,starbucks,스타벅스 용산전자랜드점
37.5239211,126.9704861,starbucks,스타벅스 용산파크타워점
37.5426383,126.9518887,starbucks,스타벅스 용산해링턴스퀘어점
37.5495626,126.8359438,starbucks,스타벅스 우장산역점
37.6311531,127.0577021,starbucks,스타벅스 월계역점
37.6265118,127.0619079,starbucks,스타벅스 월계이마트점
37.6281557,127.0626394,starbucks,스타벅스 월계트레이더스점
37.6017142,127.0404475,starbucks,스타벅스 월곡역점
37.601207,126.9269095,starbucks,스타벅스 은평구청입구점
37.5999023,126.9203808,starbucks,스타벅스 은평이마트점
37.6504634,127.0759752,starbucks,스타벅스 은행사거리점
37.566297,126.987966,starbucks,스타벅스 을지로2가점
37.5665691,126.9972905,starbucks,스타벅스 을지로4가역점
37.5672015,126.9831912,starbucks,스타벅스 을지로경기빌딩
37.5669467,126.982232,starbucks,스타벅스 을지로국제빌딩점
37.5664794,126.9836634,starbucks,스타벅스 을지로내외빌딩R점
37.5668679,126.9846646,starbucks,스타벅스 을지로삼화타워
37.5655465,126.9832826,starbucks,스타벅스 을지로한국빌딩
37.5190997,127.0284862,starbucks,스타벅스 을지병원사거리점
37.5583821,126.9459524,starbucks,스타벅스 이대이씨씨(ECC)점
37.5583821,126.9459524,starbucks,스타벅스 이대R점
37.5738013,126.978811,starbucks,스타벅스 이마빌딩점
37.4865089,126.9825563,starbucks,스타벅스 이수역사거리점
37.4865089,126.9825563,starbucks,스타벅스 이수역점
37.4843975,126.9804278,starbucks,스타벅스 이수자이점
37.5186322,126.9772858,starbucks,스타벅스 이촌점
37.5342727,126.9947897,starbucks,스타벅스 이태원역점
37.5370725,127.0825337,starbucks,스타벅스 자양사거리점
37.5648322,126.8342406,starbucks,스타벅스 자양이마트점
37.5354569,127.0691282,starbucks,스타벅스 자양점
37.5114662,127.0811206,starbucks,스타벅스 잠실 새내역점
37.5155153,127.0989279,starbucks,스타벅스 잠실대교 남단R점
37.5152717,127.0994664,starbucks,스타벅스 잠실역점
37.6156087,127.0507954,starbucks,스타벅스 장위뉴타운점
37.5622228,127.0655129,starbucks,스타벅스 장한평역점
37.5686502,126.9701419,starbucks,스타벅스 정동점
37.5742419,126.9735174,starbucks,스타벅스 정부서울청사R
37.56996,126.98455,starbucks,스타벅스 종각점
37.5705527,126.9902055,starbucks,스타벅스 종로3가점
37.5697283,126.9886774,starbucks,스타벅스 종로관수점
37.5690053,126.9860058,starbucks,스타벅스 종로관철점
37.57255,126.981028,starbucks,스타벅스 종로구청점
37.571613,126.980701,starbucks,스타벅스 종로수송점
37.6054629,126.966324,starbucks,스타벅스 종로평창점
37.6010803,127.0337819,starbucks,스타벅스 종암점
37.5919525,127.0360401,starbucks,스타벅스 종암DT점
37.571349,126.9982866,starbucks,스타벅스 주얼리시티점
37.6481647,127.0623295,starbucks,스타벅스 중계역점
37.565535,127.084086,starbucks,스타벅스 중곡역
37.5645052,126.9902443,starbucks,스타벅스 중구저동점
37.605444,127.0957117,starbucks,스타벅스 중랑구청점
37.5930326,127.0747358,starbucks,스타벅스 중랑역점
37.5068908,126.9581584,starbucks,스타벅스 중앙대점
37.601802,127.0783667,starbucks,스타벅스 중화역점
37.6516821,127.046933,starbucks,스타벅스 창동이마트점
37.5346947,127.1372348,starbucks,스타벅스 천호대로길동점
37.5378069,127.1273094,starbucks,스타벅스 천호로데오점
37.5397441,127.1232777,starbucks,스타벅스 천호사거리점
37.5439937,127.1256452,starbucks,스타벅스 천호역점
37.5378069,127.1273094,starbucks,스타벅스 천호이마트점
37.4474269,127.0559017,starbucks,스타벅스 청계산입구역점
37.5678056,126.9892805,starbucks,스타벅스 청계크리스탈스퀘어점
37.52205,127.056224,starbucks,스타벅스 청담영동대로점
37.5243631,127.0515599,starbucks,스타벅스 청담점
37.5798263,127.0481233,starbucks,스타벅스 청량리역사점
37.5614096,126.9938794,starbucks,스타벅스 충무로역점
37.5614457,126.9631795,starbucks,스타벅스 충정로역점
37.5598359,126.9640361,starbucks,스타벅스 충정타워
37.5099242,127.060181,starbucks,스타벅스 코엑스 별마당점
37.5130417,127.0597688,starbucks,스타벅스 코엑스아셈타워점
37.5172795,126.9035275,starbucks,스타벅스 타임스퀘어B2점
37.517007,126.9041419,starbucks,스타벅스 타임스퀘어R점
37.6179085,127.0750345,starbucks,스타벅스 태릉입구역DT점
37.562447,126.976725,starbucks,스타벅스 태평로점
37.5037497,127.0448356,starbucks,스타벅스 테헤란로아남타워점
37.5030027,127.0042922,starbucks,스타벅스 파미에파크R점
37.5613107,126.9729685,starbucks,스타벅스 퍼시픽 타워점
37.5075307,127.0574271,starbucks,스타벅스 포스코사거리점
37.5656637,126.9894803,starbucks,스타벅스 포포인츠 명동
37.5509795,126.9727511,starbucks,스타벅스 포포인츠서울역점
37.4631657,127.0365398,starbucks,스타벅스 하이브랜드점
